codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,outras,
79124,79124,79124,79124,ACIDENTE,LEME,SP,SDLL,25/01/2020,17:00:00,SIM,FINALIZADA,A-010/CENIPA/2020,SIM,2021-02-12,,
79126,79126,79126,79126,ACIDENTE,LEME,SP,SDLL,25/01/2020,18:00:00,SIM,FINALIZADA,A-011/CENIPA/2020,SIM,2021-07-08,,
79158,79158,79158,79158,INCIDENTE,UBERLÂNDIA,MG,SBUL,25/01/2020,18:28:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79268,79268,79268,79268,INCIDENTE,SÃO PAULO,SP,****,26/01/2020,19:08:00,SIM,FINALIZADA,***,NÃO,NULL,,
79160,79160,79160,79160,INCIDENTE,NAVEGANTES,SC,SBNF,27/01/2020,18:18:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79161,79161,79161,79161,INCIDENTE,CAMPINAS,SP,****,27/01/2020,02:21:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79097,79097,79097,79097,ACIDENTE,SERRANÓPOLIS,GO,****,28/01/2020,10:30:00,SIM,FINALIZADA,A-012/CENIPA/2020,SIM,2021-07-08,,
79162,79162,79162,79162,INCIDENTE,CAMPINAS,SP,****,28/01/2020,17:00:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79164,79164,79164,79164,INCIDENTE,MANAUS,AM,SBEG,28/01/2020,19:42:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79165,79165,79165,79165,INCIDENTE,GUARULHOS,SP,****,28/01/2020,15:40:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79101,79101,79101,79101,INCIDENTE,SÃO FÉLIX DO ARAGUAIA,MT,SWFX,29/01/2020,16:55:00,SIM,FINALIZADA,***,NÃO,NULL,,
79166,79166,79166,79166,INCIDENTE,CAMPINAS,SP,****,29/01/2020,19:02:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79708,79708,79708,79708,INCIDENTE,BELO HORIZONTE,MG,SBCF,29/01/2020,11:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
79096,79096,79096,79096,INCIDENTE,GOIÂNIA,GO,SBNV,30/01/2020,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79167,79167,79167,79167,INCIDENTE,LONDRINA,PR,SBLO,31/01/2020,18:30:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79168,79168,79168,79168,INCIDENTE,CAMPINAS,SP,SBKP,31/01/2020,01:42:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79094,79094,79094,79094,INCIDENTE,PALMAS,TO,SBPJ,01/02/2020,14:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79169,79169,79169,79169,INCIDENTE,CAMPINAS,SP,****,01/02/2020,02:12:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79180,79180,79180,79180,ACIDENTE,TEÓFILO OTONI,MG,****,01/02/2020,20:52:00,NULL,FINALIZADA,A-013/CENIPA/2020,SIM,2020-10-29,,
79267,79267,79267,79267,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,01/02/2020,15:41:00,SIM,FINALIZADA,***,NÃO,NULL,,
79110,79110,79110,79110,ACIDENTE,CAROLINA,MA,****,03/02/2020,19:00:00,NULL,FINALIZADA,A-014/CENIPA/2020,SIM,2020-12-29,,
79226,79226,79226,79226,INCIDENTE,SÃO PAULO,SP,SBSP,03/02/2020,21:03:00,SIM,FINALIZADA,***,NÃO,NULL,,
79331,79331,79331,79331,INCIDENTE,PONTES E LACERDA,MT,****,03/02/2020,00:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79107,79107,79107,79107,ACIDENTE,AMAJARI,RR,****,04/02/2020,18:00:00,SIM,FINALIZADA,A-016/CENIPA/2020,SIM,2021-07-08,,
79111,79111,79111,79111,ACIDENTE,SANTO ÂNGELO,RS,SBNM,04/02/2020,20:30:00,SIM,FINALIZADA,A-015/CENIPA/2020,SIM,2021-07-08,,
79127,79127,79127,79127,ACIDENTE,SANTARÉM,PA,****,06/02/2020,20:50:00,NULL,ATIVA,A-017/CENIPA/2020,NÃO,NULL,,
79170,79170,79170,79170,INCIDENTE,CAMPINAS,SP,****,06/02/2020,13:08:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79171,79171,79171,79171,INCIDENTE,TRÊS MARIAS,MG,SIBO,06/02/2020,18:00:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79128,79128,79128,79128,ACIDENTE,COROMANDEL,MG,****,07/02/2020,19:10:00,SIM,FINALIZADA,A-018/CENIPA/2020,SIM,2020-12-29,,
79172,79172,79172,79172,INCIDENTE,CAMPINAS,SP,****,07/02/2020,03:20:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79129,79129,79129,79129,ACIDENTE,ITARIRI,SP,****,08/02/2020,12:00:00,SIM,FINALIZADA,A-019/CENIPA/2020,SIM,2021-07-08,,
79173,79173,79173,79173,INCIDENTE,GUARULHOS,SP,****,08/02/2020,14:30:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79115,79115,79115,79115,ACIDENTE,URUAÇU,GO,****,10/02/2020,21:35:00,SIM,ATIVA,A-020/CENIPA/2020,NÃO,NULL,,
79269,79269,79269,79269,INCIDENTE,RIO DE JANEIRO,RJ,****,10/02/2020,02:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79131,79131,79131,79131,ACIDENTE,ÁGUA BOA,MT,****,12/02/2020,11:20:00,SIM,FINALIZADA,A-021/CENIPA/2020,SIM,2021-07-08,,
79175,79175,79175,79175,INCIDENTE,PORTO ALEGRE,RS,SBPA,12/02/2020,13:48:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79137,79137,79137,79137,INCIDENTE GRAVE,GOIÂNIA,GO,****,14/02/2020,18:47:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79176,79176,79176,79176,INCIDENTE GRAVE,JACAREZINHO,PR,****,14/02/2020,15:10:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79177,79177,79177,79177,INCIDENTE,PORTO ALEGRE,RS,****,14/02/2020,15:41:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79138,79138,79138,79138,INCIDENTE GRAVE,RIO VERDE,GO,****,15/02/2020,13:20:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79270,79270,79270,79270,INCIDENTE,RIO DE JANEIRO,RJ,****,16/02/2020,20:08:00,SIM,FINALIZADA,***,NÃO,NULL,,
79464,79464,79464,79464,INCIDENTE,SÃO GONÇALO DO AMARANTE,RN,SBSG,16/02/2020,01:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79178,79178,79178,79178,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBJR,17/02/2020,19:33:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79196,79196,79196,79196,ACIDENTE,INACIOLÂNDIA,GO,****,17/02/2020,11:20:00,SIM,ATIVA,A-022/CENIPA/2020,NÃO,NULL,,
79261,79261,79261,79261,INCIDENTE,CAMPINAS,SP,****,17/02/2020,10:44:00,SIM,FINALIZADA,***,NÃO,NULL,,
79186,79186,79186,79186,INCIDENTE GRAVE,RIO VERDE,GO,****,18/02/2020,11:40:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79198,79198,79198,79198,ACIDENTE,PATROCÍNIO,MG,****,19/02/2020,16:15:00,SIM,FINALIZADA,A-024/CENIPA/2020,SIM,2021-02-12,,
79206,79206,79206,79206,ACIDENTE,GUARAPARI,ES,SNGA,19/02/2020,18:50:00,SIM,FINALIZADA,A-023/CENIPA/2020,SIM,2021-07-08,,
79185,79185,79185,79185,INCIDENTE,MANAUS,AM,****,20/02/2020,12:24:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79195,79195,79195,79195,ACIDENTE,PORTO VELHO,RO,****,20/02/2020,14:45:00,SIM,FINALIZADA,A-025/CENIPA/2020,SIM,2021-02-12,,
79201,79201,79201,79201,INCIDENTE,QUERÊNCIA,MT,****,20/02/2020,20:00:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79221,79221,79221,79221,INCIDENTE,JUNDIAÍ,SP,SBJD,20/02/2020,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79183,79183,79183,79183,INCIDENTE GRAVE,CURITIBA,PR,SBBI,22/02/2020,15:20:00,SIM,ATIVA,IG-027/CENIPA/2020,NÃO,NULL,,
79184,79184,79184,79184,INCIDENTE,SÃO FÉLIX DO ARAGUAIA,MT,****,23/02/2020,13:00:00,SIM,FINALIZADA,NULL,NÃO,NULL,,
79241,79241,79241,79241,INCIDENTE,NOVA ANDRADINA,MS,SDVK,24/02/2020,15:25:00,SIM,FINALIZADA,***,NÃO,NULL,,
79199,79199,79199,79199,ACIDENTE,PARACATU,MG,****,25/02/2020,10:30:00,SIM,FINALIZADA,A-029/CENIPA/2020,SIM,2021-07-21,,
79222,79222,79222,79222,INCIDENTE,LONDRINA,PR,SBLO,25/02/2020,16:08:00,SIM,FINALIZADA,***,NÃO,NULL,,
79223,79223,79223,79223,ACIDENTE,GUARUJÁ,SP,****,25/02/2020,13:50:00,SIM,ATIVA,A-028/CENIPA/2020,NÃO,NULL,,
79224,79224,79224,79224,INCIDENTE,PIRACICABA,SP,SDPW,25/02/2020,02:10:00,SIM,FINALIZADA,***,NÃO,NULL,,
79255,79255,79255,79255,INCIDENTE,MACEIÓ,AL,****,26/02/2020,08:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79291,79291,79291,79291,INCIDENTE,SALVADOR,BA,****,26/02/2020,22:06:00,SIM,FINALIZADA,***,NÃO,NULL,,
79293,79293,79293,79293,INCIDENTE,CAMPINAS,SP,****,26/02/2020,15:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
79294,79294,79294,79294,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,26/02/2020,21:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79197,79197,79197,79197,INCIDENTE GRAVE,VILA RICA,MT,****,27/02/2020,11:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79204,79204,79204,79204,ACIDENTE,COLNIZA,MT,*****,28/02/2020,16:00:00,SIM,ATIVA,A-031/CENIPA/2020,NÃO,NULL,,
79210,79210,79210,79210,ACIDENTE,IVATÉ,PR,****,28/02/2020,16:30:00,SIM,FINALIZADA,A-030/CENIPA/2020,SIM,2021-07-08,,
79218,79218,79218,79218,INCIDENTE,SALVADOR,BA,SBSV,29/02/2020,15:41:00,SIM,FINALIZADA,***,NÃO,NULL,,
79207,79207,79207,79207,INCIDENTE GRAVE,CUIABÁ,MT,SBCY,01/03/2020,23:00:00,NULL,ATIVA,***,NÃO,NULL,,
79212,79212,79212,79212,ACIDENTE,VIANA,ES,****,01/03/2020,15:12:00,SIM,ATIVA,A-032/CENIPA/2020,NÃO,NULL,,
79217,79217,79217,79217,INCIDENTE,SÃO LUÍS,MA,****,01/03/2020,19:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
79214,79214,79214,79214,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,****,02/03/2020,12:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
79216,79216,79216,79216,INCIDENTE,BELO HORIZONTE,MG,SBBH,03/03/2020,18:25:00,SIM,FINALIZADA,***,NÃO,NULL,,
79462,79462,79462,79462,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,03/03/2020,19:42:00,SIM,FINALIZADA,***,NÃO,NULL,,
79215,79215,79215,79215,INCIDENTE,RIO DE JANEIRO,RJ,****,04/03/2020,21:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79225,79225,79225,79225,INCIDENTE,MANTENA,MG,****,04/03/2020,12:04:00,SIM,FINALIZADA,***,NÃO,NULL,,
79292,79292,79292,79292,INCIDENTE,CAMPINAS,SP,****,04/03/2020,22:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
79213,79213,79213,79213,ACIDENTE,RIO CLARO,SP,SDRK,05/03/2020,20:00:00,SIM,FINALIZADA,A-034/CENIPA/2020,SIM,2021-07-08,,
79231,79231,79231,79231,ACIDENTE,VILHENA,RO,SNIZ,07/03/2020,09:00:00,SIM,FINALIZADA,A-035/CENIPA/2020,SIM,2021-07-08,,
79230,79230,79230,79230,INCIDENTE,ARAGUAÍNA,TO,SDVO,08/03/2020,11:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79710,79710,79710,79710,INCIDENTE,BELO HORIZONTE,MG,SBCF,08/03/2020,12:07:00,SIM,FINALIZADA,***,NÃO,NULL,,
79220,79220,79220,79220,INCIDENTE,SÃO PAULO,SP,****,09/03/2020,11:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79232,79232,79232,79232,ACIDENTE,TABOÃO DA SERRA,SP,****,09/03/2020,19:50:00,SIM,ATIVA,***,NÃO,NULL,,
79251,79251,79251,79251,INCIDENTE GRAVE,ITÁPOLIS,SP,SDIO,09/03/2020,12:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79252,79252,79252,79252,INCIDENTE,RIO DE JANEIRO,RJ,****,09/03/2020,23:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
79253,79253,79253,79253,INCIDENTE,IGUARAÇU,PR,****,09/03/2020,11:51:00,SIM,FINALIZADA,***,NÃO,NULL,,
79233,79233,79233,79233,ACIDENTE,BAURU,SP,****,10/03/2020,19:30:00,SIM,FINALIZADA,A-037/CENIPA/2020,SIM,2021-07-21,,
79249,79249,79249,79249,INCIDENTE,CAMPINAS,SP,****,10/03/2020,23:51:00,NULL,FINALIZADA,***,NÃO,NULL,,
79250,79250,79250,79250,INCIDENTE,RIO DE JANEIRO,RJ,****,10/03/2020,10:28:00,SIM,FINALIZADA,***,NÃO,NULL,,
79248,79248,79248,79248,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,12/03/2020,12:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79228,79228,79228,79228,ACIDENTE,QUERÊNCIA,MT,****,13/03/2020,10:00:00,SIM,FINALIZADA,A-038/CENIPA/2020,SIM,2021-12-30,,
79234,79234,79234,79234,ACIDENTE,TEFÉ,AM,SBTF,13/03/2020,08:30:00,SIM,ATIVA,A-039/CENIPA/2020,NÃO,NULL,,
79247,79247,79247,79247,INCIDENTE,SÃO PAULO,SP,****,14/03/2020,14:35:00,SIM,FINALIZADA,***,NÃO,NULL,,
79238,79238,79238,79238,INCIDENTE,BELO HORIZONTE,MG,SBPR,15/03/2020,15:19:00,SIM,FINALIZADA,***,NÃO,NULL,,
79246,79246,79246,79246,INCIDENTE,CAMPINAS,SP,****,15/03/2020,01:35:00,SIM,FINALIZADA,***,NÃO,NULL,,
79237,79237,79237,79237,INCIDENTE GRAVE,MACAPÁ,AP,SBMQ,16/03/2020,20:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
79243,79243,79243,79243,ACIDENTE,JACAREACANGA,PA,****,16/03/2020,18:19:00,NULL,ATIVA,A-040/CENIPA/2020,NÃO,NULL,,
79288,79288,79288,79288,INCIDENTE,GUARULHOS,SP,****,16/03/2020,14:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
79235,79235,79235,79235,ACIDENTE,GARUVA,SC,****,18/03/2020,14:00:00,SIM,ATIVA,A-041/CENIPA/2020,NÃO,NULL,,
79236,79236,79236,79236,INCIDENTE,PARÁ DE MINAS,MG,SNPA,18/03/2020,11:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79242,79242,79242,79242,INCIDENTE GRAVE,VILA RICA,MT,SNLF,19/03/2020,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79245,79245,79245,79245,INCIDENTE,RECIFE,PE,****,19/03/2020,01:04:00,SIM,FINALIZADA,***,NÃO,NULL,,
79244,79244,79244,79244,INCIDENTE,GUARULHOS,SP,****,20/03/2020,16:29:00,SIM,FINALIZADA,***,NÃO,NULL,,
79265,79265,79265,79265,ACIDENTE,SÃO FRANCISCO DO SUL,SC,****,21/03/2020,22:51:00,SIM,FINALIZADA,***,NÃO,NULL,,
79289,79289,79289,79289,INCIDENTE,UBERLÂNDIA,MG,****,23/03/2020,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79314,79314,79314,79314,INCIDENTE,CAMPINAS,SP,SBKP,23/03/2020,12:45:00,SIM,FINALIZADA,***,NÃO,NULL,,
79256,79256,79256,79256,ACIDENTE,ALTO PARNAÍBA,MA,****,24/03/2020,20:30:00,NULL,FINALIZADA,A-043/CENIPA/2020,SIM,2021-07-08,,
79286,79286,79286,79286,INCIDENTE,GUARULHOS,SP,SBGR,24/03/2020,14:25:00,SIM,FINALIZADA,***,NÃO,NULL,,
79297,79297,79297,79297,INCIDENTE,SANTARÉM,PA,SWPI,25/03/2020,22:25:00,SIM,FINALIZADA,***,NÃO,NULL,,
79284,79284,79284,79284,INCIDENTE,SOROCABA,SP,****,26/03/2020,09:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79257,79257,79257,79257,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,27/03/2020,18:35:00,NULL,ATIVA,A-044/CENIPA/2020,NÃO,NULL,,
79287,79287,79287,79287,INCIDENTE,CUIABÁ,MT,****,31/03/2020,20:06:00,SIM,FINALIZADA,***,NÃO,NULL,,
79259,79259,79259,79259,ACIDENTE,IBIRUBÁ,RS,****,01/04/2020,10:30:00,SIM,FINALIZADA,A-045/CENIPA/2020,SIM,2021-07-08,,
79275,79275,79275,79275,INCIDENTE,SÃO VICENTE,SP,****,01/04/2020,20:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79276,79276,79276,79276,INCIDENTE,ITAÍ,SP,****,01/04/2020,20:01:00,SIM,FINALIZADA,***,NÃO,NULL,,
79272,79272,79272,79272,INCIDENTE GRAVE,FRUTAL,MG,****,03/04/2020,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79273,79273,79273,79273,INCIDENTE,SÃO PAULO,SP,SBMT,03/04/2020,14:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79274,79274,79274,79274,INCIDENTE,IMPERATRIZ,MA,SBIZ,03/04/2020,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79279,79279,79279,79279,INCIDENTE,CURITIBA,PR,SBBI,03/04/2020,12:28:00,SIM,FINALIZADA,***,NÃO,NULL,,
79263,79263,79263,79263,ACIDENTE,NOVA MUTUM,MT,****,06/04/2020,09:30:00,SIM,ATIVA,A-047/CENIPA/2020,NÃO,NULL,,
79278,79278,79278,79278,INCIDENTE,LONDRINA,PR,****,06/04/2020,16:53:00,SIM,FINALIZADA,***,NÃO,NULL,,
79277,79277,79277,79277,INCIDENTE,GOIANÉSIA DO PARÁ,PA,****,08/04/2020,11:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79283,79283,79283,79283,INCIDENTE,SÃO PAULO,SP,SBMT,09/04/2020,14:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79303,79303,79303,79303,INCIDENTE,TAMBAÚ,SP,****,09/04/2020,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79281,79281,79281,79281,ACIDENTE,IBITINGA,SP,****,11/04/2020,07:10:00,SIM,ATIVA,***,NÃO,NULL,,
79282,79282,79282,79282,ACIDENTE,ITURAMA,MG,****,11/04/2020,12:20:00,NÃO,ATIVA,A-048/CENIPA/2020,NÃO,NULL,,
79285,79285,79285,79285,ACIDENTE,CAMPO VERDE,MT,****,13/04/2020,16:30:00,SIM,ATIVA,A-050/CENIPA/2020,NÃO,NULL,,
79305,79305,79305,79305,INCIDENTE GRAVE,BOA VISTA,RR,SBBV,13/04/2020,20:52:00,SIM,FINALIZADA,***,NÃO,NULL,,
79304,79304,79304,79304,INCIDENTE,JUNDIAÍ,SP,SBJD,14/04/2020,20:25:00,SIM,FINALIZADA,***,NÃO,NULL,,
79296,79296,79296,79296,INCIDENTE,CAMPO GRANDE,MS,SSIE,15/04/2020,14:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79298,79298,79298,79298,INCIDENTE,QUIRINÓPOLIS,GO,****,15/04/2020,18:35:00,SIM,FINALIZADA,***,NÃO,NULL,,
79309,79309,79309,79309,ACIDENTE,RIO DE JANEIRO,RJ,****,17/04/2020,14:30:00,SIM,ATIVA,A-051/CENIPA/2020,NÃO,NULL,,
79319,79319,79319,79319,INCIDENTE,LONDRINA,PR,****,17/04/2020,20:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
79299,79299,79299,79299,INCIDENTE GRAVE,GUARANTÃ DO NORTE,MT,****,18/04/2020,23:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79301,79301,79301,79301,ACIDENTE,BREJINHO DE NAZARÉ,TO,****,18/04/2020,13:30:00,SIM,FINALIZADA,A-053/CENIPA/2020,SIM,2021-07-08,,
79307,79307,79307,79307,INCIDENTE GRAVE,BURITIS,MG,****,18/04/2020,17:45:00,SIM,FINALIZADA,***,NÃO,NULL,,
79308,79308,79308,79308,ACIDENTE,SÃO MATEUS DO MARANHÃO,MA,****,18/04/2020,13:00:00,SIM,ATIVA,A-052/CENIPA 2020,NÃO,NULL,,
79327,79327,79327,79327,ACIDENTE,BIRIGUI,SP,****,18/04/2020,20:00:00,SIM,ATIVA,A-054/CENIPA/2020,NÃO,NULL,,
79300,79300,79300,79300,INCIDENTE,SANTA RITA DO TRIVELATO,MT,*****,21/04/2020,13:10:00,SIM,FINALIZADA,***,NÃO,NULL,,
79302,79302,79302,79302,ACIDENTE,TOLEDO,PR,****,21/04/2020,20:21:00,SIM,ATIVA,***,NÃO,NULL,,
79315,79315,79315,79315,ACIDENTE,COLÍDER,MT,****,21/04/2020,15:00:00,SIM,FINALIZADA,A-056/CENIPA/2020,NÃO,NULL,,
79326,79326,79326,79326,ACIDENTE,JAGUARÉ,ES,****,21/04/2020,18:00:00,SIM,ATIVA,A-057/CENIPA/2020,NÃO,NULL,,
79313,79313,79313,79313,INCIDENTE,SÃO PAULO,SP,SBMT,22/04/2020,16:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
79318,79318,79318,79318,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,24/04/2020,17:41:00,SIM,FINALIZADA,***,NÃO,NULL,,
79349,79349,79349,79349,INCIDENTE,CURITIBA,PR,SBBI,26/04/2020,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79657,79657,79657,79657,INCIDENTE,UBERLÂNDIA,MG,****,26/04/2020,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79317,79317,79317,79317,ACIDENTE,MANAUS,AM,SWFN,27/04/2020,12:30:00,SIM,FINALIZADA,A-058/CENIPA/2020,SIM,2021-09-17,,
79316,79316,79316,79316,INCIDENTE,ITAPERUNA,RJ,****,29/04/2020,07:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
79321,79321,79321,79321,INCIDENTE,GUARULHOS,SP,SBGR,29/04/2020,14:45:00,SIM,FINALIZADA,***,NÃO,NULL,,
79324,79324,79324,79324,INCIDENTE,BAURU,SP,SBBU,30/04/2020,22:51:00,SIM,FINALIZADA,***,NÃO,NULL,,
79330,79330,79330,79330,INCIDENTE GRAVE,SÃO JOAQUIM DA BARRA,SP,SDJO,30/04/2020,13:10:00,SIM,FINALIZADA,***,NÃO,NULL,,
79323,79323,79323,79323,ACIDENTE,BLUMENAU,SC,SSBL,01/05/2020,14:40:00,SIM,FINALIZADA,A-060/CENIPA/2020,SIM,2021-07-08,,
79325,79325,79325,79325,ACIDENTE,GOIÂNIA,GO,****,02/05/2020,20:30:00,SIM,ATIVA,***,NÃO,NULL,,
79328,79328,79328,79328,INCIDENTE,LONDRINA,PR,SBLO,05/05/2020,19:55:00,SIM,FINALIZADA,***,NÃO,NULL,,
79329,79329,79329,79329,INCIDENTE GRAVE,FORTALEZA,CE,SBFZ,05/05/2020,20:46:00,SIM,FINALIZADA,IG-062/CENIPA/2020,SIM,2021-07-08,,
79355,79355,79355,79355,INCIDENTE,LONDRINA,PR,SBLO,10/05/2020,13:52:00,SIM,FINALIZADA,***,NÃO,NULL,,
79332,79332,79332,79332,INCIDENTE GRAVE,GOIÂNIA,GO,*****,11/05/2020,14:25:00,SIM,FINALIZADA,***,NÃO,NULL,,
79339,79339,79339,79339,INCIDENTE GRAVE,BREVES,PA,****,11/05/2020,12:05:00,SIM,ATIVA,IG-063/CENIPA/2020,NÃO,NULL,,
79333,79333,79333,79333,INCIDENTE GRAVE,CAÇU,GO,****,13/05/2020,15:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79345,79345,79345,79345,ACIDENTE,VOTUPORANGA,SP,SBSR,14/05/2020,21:40:00,SIM,ATIVA,A-064/CENIPA/2020,NÃO,NULL,,
79338,79338,79338,79338,INCIDENTE,IVINHEMA,MS,*****,15/05/2020,09:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
79346,79346,79346,79346,ACIDENTE,ILHOTA,SC,****,15/05/2020,11:40:00,SIM,ATIVA,A-065/CENIPA/2020,NÃO,NULL,,
79347,79347,79347,79347,ACIDENTE,SÃO BENEDITO,CE,****,15/05/2020,21:35:00,SIM,ATIVA,A-066/CENIPA/2020,NÃO,NULL,,
79357,79357,79357,79357,INCIDENTE,SÃO PAULO,SP,SBGR,15/05/2020,14:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
79360,79360,79360,79360,INCIDENTE,CURITIBA,PR,SBBI,15/05/2020,11:48:00,SIM,FINALIZADA,***,NÃO,NULL,,
79340,79340,79340,79340,ACIDENTE,LÁBREA,AM,SWLB,16/05/2020,21:50:00,SIM,ATIVA,A-067/CENIPA/2020,NÃO,NULL,,
79350,79350,79350,79350,INCIDENTE,RECIFE,PE,SBRF,16/05/2020,17:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
79359,79359,79359,79359,ACIDENTE,MACATUBA,SP,****,17/05/2020,18:30:00,SIM,FINALIZADA,A-068/CENIPA/2020,SIM,2021-07-08,,
79341,79341,79341,79341,INCIDENTE GRAVE,VARGINHA,MG,****,18/05/2020,20:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79342,79342,79342,79342,INCIDENTE,RECIFE,PE,SBRF,18/05/2020,19:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79344,79344,79344,79344,INCIDENTE,COARI,AM,SBUY,18/05/2020,19:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
79361,79361,79361,79361,INCIDENTE GRAVE,PACAJÁ,PA,****,19/05/2020,10:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
79365,79365,79365,79365,ACIDENTE,TIETÊ,SP,SDET,19/05/2020,10:40:00,SIM,FINALIZADA,A-069/CENIPA/2020,SIM,2021-12-30,,
79356,79356,79356,79356,INCIDENTE GRAVE,IRAUÇUBA,CE,****,22/05/2020,15:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
79358,79358,79358,79358,ACIDENTE,BELO HORIZONTE,MG,SBPR,23/05/2020,11:12:00,SIM,ATIVA,A-070/CENIPA/2020,NÃO,NULL,,
79366,79366,79366,79366,INCIDENTE,MATÃO,SP,SDLY,25/05/2020,14:15:00,SIM,FINALIZADA,***,NÃO,NULL,,
79367,79367,79367,79367,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,25/05/2020,19:45:00,SIM,FINALIZADA,***,NÃO,NULL,,
79454,79454,79454,79454,INCIDENTE GRAVE,GUARAMIRIM,SC,SJVL,25/05/2020,20:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
